Initial Time,Final Time,Speed,Distance,Acceleration
17:26:09,17:26:11,0.3927156718303557,0.0002181753732390865,-0.06111405261639585
17:26:11,17:26:13,0.989255074210215,0.0005495861523390083,0.2982697011899296
17:26:13,17:26:15,1.825330326942625,0.001014072403857014,0.41803762636620506
17:26:15,17:26:17,1.2366696688339454,0.0006870387049077475,-0.29433032905433987
17:26:17,17:26:19,2.7358418331091134,0.001519912129505063,0.749586082137584
17:26:19,17:26:21,2.5658241282505414,0.0014254578490280785,-0.08500885242928602
17:26:21,17:26:23,2.6626334830352056,0.0014792408239084475,0.04840467739233212
17:26:23,17:26:25,4.250058088663889,0.002361143382591049,0.7937123028143416
17:26:25,17:26:27,3.605325643693346,0.0020029586909407478,-0.32236622248527147
17:26:27,17:26:29,2.708357413085246,0.0015046430072695812,-0.44848411530404997
17:26:29,17:26:31,0.8509969371413666,0.0004727760761896481,-0.9286802379719397
17:26:31,17:26:33,1.4478695701689355,0.0008043719834271864,0.29843631651378444
17:26:33,17:26:35,3.156567206703669,0.001753648448168705,0.8543488182673669
17:26:35,17:26:37,2.35782049971847,0.0013099002776213722,-0.3993733534925996
17:26:37,17:26:39,1.3999916421532141,0.0007777731345295634,-0.4789144287826279
17:26:39,17:26:41,0.6401025806056385,0.00035561254478091027,-0.3799445307737878
17:26:41,17:26:43,0.4373050355143444,0.00024294724195241357,-0.10139877254564705
17:26:43,17:26:45,0.6052112338954196,0.0003362284632752331,0.08395309919053762
17:26:45,17:26:47,1.0098062405785988,0.0005610034669881104,0.20229750334158958
17:26:47,17:26:49,0.8230823393320087,0.00045726796629556036,-0.09336195062329505
17:26:49,17:26:51,1.1733571938308938,0.0006518651076838299,0.17513742724944253
17:26:51,17:26:53,1.2560067665370198,0.000697781536965011,0.041324786353063026
17:26:53,17:26:55,1.3126005143140782,0.0007292225079522656,0.028296873888529195
17:26:55,17:26:57,0.920592328758249,0.0005114401826434717,-0.19600409277791458
17:26:57,17:26:59,0.34188331696573565,0.00018993517609207537,-0.28935450589625666
17:26:59,17:27:01,1.3967398728683031,0.0007759665960379462,0.5274282779512838
17:27:01,17:27:03,0.8029253298636856,0.00044606962770204757,-0.2969072715023088
17:27:03,17:27:05,1.82916060706572,0.0010162003372587334,0.5131176386010172
17:27:05,17:27:07,0.8580841983001367,0.00047671344350007594,-0.48553820438279166
17:27:07,17:27:09,0.3303186782223627,0.0001835103767902015,-0.263882760038887
17:27:09,17:27:11,1.3000510676432848,0.0007222505931351582,0.48486619471046105
17:27:11,17:27:13,2.1635412292171012,0.0012019673495650563,0.4317450807869082
17:27:13,17:27:15,0.7699194499161833,0.00042773302773121296,-0.696810889650459
17:27:15,17:27:17,2.489974192954159,0.001383318996085644,0.8600273715189879
17:27:17,17:27:19,1.949568299374738,0.0010830934996526322,-0.27020294678971046
17:27:19,17:27:21,2.695165550889001,0.0014973141949383337,0.3727986257571314
17:27:21,17:27:23,2.772692583548298,0.0015403847686379433,0.03876351632964847
17:27:23,17:27:25,3.340192056321078,0.00185566225351171,0.2837497363863901
17:27:25,17:27:27,3.235817906187189,0.0017976766145484382,-0.052187075066944644
17:27:27,17:27:29,3.8587908595026317,0.0021437726997236843,0.31148647665772144
17:27:29,17:27:31,8.817366967314438,0.0048985372040635765,2.4792880539059032
17:27:31,17:27:33,28.22585407240453,0.01568103004022474,9.704243552545046
17:27:33,17:27:35,14.828809755980963,0.008238227642211646,-6.698522158211784
17:27:35,17:27:37,6.009587451974567,0.003338659695541426,-4.4096111520031975
17:27:37,17:27:39,3.0615285078551926,0.0017008491710306627,-1.4740294720596872
17:27:39,17:27:41,4.498721447837811,0.0024992896932432285,0.7185964699913092
17:27:41,17:27:43,11.759021930975043,0.006532789961652802,3.630150241568616
17:27:43,17:27:45,2.9245442860361206,0.0016247468255756225,-4.417238822469462
17:27:45,17:27:47,4.554910499049403,0.002530505832805224,0.8151831065066413
17:27:47,17:27:49,5.533772886800064,0.00307431827044448,0.48943119387533063
17:27:49,17:27:51,8.274144296157036,0.004596746831198354,1.370185704678486
17:27:51,17:27:53,8.19260851891255,0.0045514491771736386,-0.04076788862224312
17:27:53,17:27:55,8.084073415517127,0.004491151897509514,-0.0542675516977118
17:27:55,17:27:57,5.944403240036924,0.003302446244464958,-1.0698350877401013
17:27:57,17:27:59,5.150371999988229,0.0028613177777712384,-0.39701562002434754
17:27:59,17:28:01,6.310217723698754,0.0035056765131659742,0.5799228618552625
17:28:01,17:28:03,8.993215914657906,0.004996231063698836,1.341499095479576
17:28:03,17:28:05,10.281108309306923,0.005711726838503846,0.6439461973245084
17:28:05,17:28:07,8.913290797508587,0.004951828220838104,-0.6839087558991679
17:28:07,17:28:09,7.864904266758868,0.004369391259310482,-0.5241932653748598
17:28:09,17:28:11,9.560040828248898,0.00531113379347161,0.8475682807450151
17:28:11,17:28:13,8.627618361204977,0.004793121311780542,-0.46621123352196037
17:28:13,17:28:15,8.915301293724422,0.004952945163180234,0.1438414662597225
17:28:15,17:28:17,10.027118940281046,0.00557062163348947,0.5559088232783118
17:28:17,17:28:19,10.527587655811216,0.0058486598087840085,0.25023435776508496
17:28:19,17:28:21,9.79274067507536,0.005440411486152977,-0.3674234903679281
17:28:21,17:28:23,7.6972609927834785,0.004276256107101932,-1.0477398411459404
17:28:23,17:28:25,8.545975620230596,0.004747764233461442,0.4243573137235588
17:28:25,17:28:27,8.328940471551439,0.004627189150861911,-0.10851757433957854
17:28:27,17:28:29,6.381280901223387,0.003545156056235215,-0.9738297851640261
17:28:29,17:28:31,4.617011704537452,0.002565006502520807,-0.8821345983429674
17:28:31,17:28:33,5.0258535545601015,0.0027921408636445008,0.2044209250113247
17:28:33,17:28:35,4.190736455501688,0.00232818691972316,-0.4175585495292067
17:28:35,17:28:37,5.233548433500766,0.0029075269075004256,0.5214059889995388
17:28:37,17:28:39,5.378062183654621,0.0029878123242525674,0.07225687507692768
17:28:39,17:28:41,4.214002010626904,0.0023411122281260573,-0.5820300865138588
17:28:41,17:28:43,5.663483989397605,0.0031463799941097805,0.7247409893853507
17:28:43,17:28:45,6.086059163734847,0.0033811439798526926,0.21128758716862084
17:28:45,17:28:47,6.666067245134568,0.0037033706917414264,0.2900040406998605
17:28:47,17:28:49,6.579581241267506,0.0036553229118152807,-0.04324300193353103
17:28:49,17:28:51,8.901903948572107,0.004945502193651171,1.1611613536523007
17:28:51,17:28:53,8.156142615628678,0.004531190342015932,-0.3728806664717146
17:28:53,17:28:55,8.093192956944439,0.004496218309413577,-0.03147482934211965
17:28:55,17:28:57,8.093879269901946,0.00449659959438997,0.0003431564787534924
17:28:57,17:28:59,8.827479180838779,0.004904155100465988,0.3667999554684167
17:28:59,17:29:01,10.413619975339092,0.00578534443074394,0.7930703972501565
17:29:01,17:29:03,18.023032591901096,0.010012795884389497,3.804706308281002
17:29:03,17:29:05,16.798762431289045,0.00933264579516058,-0.6121350803060253
17:29:05,17:29:07,12.006297477833977,0.00667016526546332,-2.3962324767275343
17:29:07,17:29:09,10.634597716321224,0.0059081098424006795,-0.6858498807563764
17:29:09,17:29:11,9.29341652478609,0.005163009180436717,-0.6705905957675666
17:29:11,17:29:13,8.138687153610121,0.004521492863116734,-0.5773646855879848
17:29:13,17:29:15,8.77568799767125,0.004875382220928472,0.3185004220305645
17:29:15,17:29:17,9.567708428992642,0.005315393571662579,0.39601021566069594
17:29:17,17:29:19,12.24211773624603,0.006801176520136683,1.337204653626694
17:29:19,17:29:21,14.388269833453457,0.007993483240807476,1.0730760486037134
17:29:21,17:29:23,14.013455063930603,0.00778525281329478,-0.1874073847614266
17:29:23,17:29:25,14.050373212149392,0.007805762895638551,0.01845907410939418
17:29:25,17:29:27,14.027916822129026,0.007793287123405014,-0.011228195010183128
17:29:27,17:29:29,14.574538182806755,0.008096965657114864,0.27331068033886474
17:29:29,17:29:31,15.009737760862148,0.008338743200478971,0.2175997890276964
17:29:31,17:29:33,15.582520287060756,0.008656955715033754,0.2863912630993042
17:29:33,17:29:35,16.535640230224807,0.009186466794569338,0.47655997158202545
17:29:35,17:29:37,16.581870164895463,0.009212150091608591,0.02311496733532792
17:29:37,17:29:39,15.838387886102183,0.008799104381167879,-0.3717411393966401
17:29:39,17:29:41,16.156941743869115,0.008976078746593954,0.15927692888346634
17:29:41,17:29:43,15.951023500163148,0.00886167972231286,-0.10295912185298395
17:29:43,17:29:45,13.308955375928296,0.007393864097737942,-1.321034062117426
17:29:45,17:29:47,12.515113488785481,0.006952840827103045,-0.3969209435714074
17:29:47,17:29:49,12.771615179060237,0.007095341766144576,0.12825084513737828
17:29:49,17:29:51,9.302951478359867,0.005168306376866593,-1.734331850350185
17:29:51,17:29:53,7.580752408844267,0.004211529116024593,-0.8610995347578001
17:29:53,17:29:55,6.523946551156606,0.003624414750642559,-0.5284029288438306
17:29:55,17:29:57,6.262706944467178,0.003479281635815099,-0.13061980334471412
17:29:57,17:29:59,5.825354395934828,0.003236307997741571,-0.21867627426617497
17:29:59,17:30:01,5.607025735329346,0.003115014297405192,-0.10916433030274098
17:30:01,17:30:03,5.552051830343956,0.0030844732390799753,-0.02748695249269506
17:30:03,17:30:05,4.28184668785454,0.0023788037154747446,-0.6351025712447078
17:30:05,17:30:07,5.374847345444923,0.0029860263030249573,0.5465003287951915
17:30:07,17:30:09,5.97571464118521,0.0033198414673251166,0.30043364787014326
17:30:09,17:30:11,7.707256601793903,0.004281809223218835,0.8657709803043465
17:30:11,17:30:13,10.529565626237545,0.00584975868124308,1.4111545122218212
17:30:13,17:30:15,13.727467677789852,0.007626370932105473,1.5989510257761532
17:30:15,17:30:17,12.41482269872511,0.00689712372151395,-0.6563224895323705
17:30:17,17:30:19,12.447888192487284,0.006915493440270713,0.016532746881086524
17:30:19,17:30:21,11.238889874975232,0.0062438277083195735,-0.6044991587560258
17:30:21,17:30:23,8.794689789014928,0.00488593877167496,-1.222100042980152
17:30:23,17:30:25,6.117878199668045,0.003398821222037803,-1.3384057946734416
17:30:25,17:30:27,5.185922356512778,0.0028810679758404325,-0.4659779215776334
17:30:27,17:30:29,4.2971890349935205,0.002387327241663067,-0.44436666075962883
17:30:29,17:30:31,2.7372299579416643,0.0015206833099675912,-0.779979538525928
17:30:31,17:30:33,2.481770662180466,0.0013787614789891479,-0.12772964788059915
17:30:33,17:30:35,1.512702928144522,0.0008403905156358455,-0.4845338670179721
17:30:35,17:30:37,2.355298112175026,0.0013084989512083477,0.4212975920152521
17:30:37,17:30:39,1.037833918754455,0.0005765743993080306,-0.6587320967102855
17:30:39,17:30:41,0.9164684451091422,0.0005091491361717456,-0.0606827368226564
17:30:41,17:30:43,0.728596164048419,0.0004047756466935661,-0.09393614053036159
17:30:43,17:30:45,2.4206232184149177,0.0013447906768971766,0.8460135271832494
17:30:45,17:30:47,3.533215313881274,0.001962897396600708,0.5562960477331782
17:30:47,17:30:49,0.7532878452773553,0.0004184932473763085,-1.3899637343019595
17:30:49,17:30:51,1.0585643777519296,0.0005880913209732942,0.15263826623728716
17:30:51,17:30:53,2.933686629528193,0.0016298259052934406,0.9375611258881317
17:30:53,17:30:55,1.2035537405057233,0.000668640966947624,-0.8650664445112348
17:30:55,17:30:57,2.750064841868107,0.0015278138010378372,0.7732555506811918
17:30:57,17:30:59,2.777556170958455,0.0015430867616435862,0.013745664545174119
17:30:59,17:31:01,2.6431049618165,0.001468391645453611,-0.06722560457097759
17:31:01,17:31:03,4.0380351862002355,0.002243352881222353,0.6974651121918678
17:31:03,17:31:05,3.406384831695827,0.0018924360176087928,-0.31582517725220427
17:31:05,17:31:07,2.213666795282599,0.0012298148862681104,-0.5963590182066141
17:31:07,17:31:09,0.5316322269839869,0.0002953512372133261,-0.841017284149306
17:31:09,17:31:11,1.6163423318605399,0.0008979679621447444,0.5423550524382765
17:31:11,17:31:13,1.856859657620313,0.0010315886986779516,0.12025866287988651
17:31:13,17:31:15,1.0472113646009686,0.0005817840914449826,-0.40482414650967213
17:31:15,17:31:17,1.9590257058375675,0.0010883476143542042,0.45590717061829944
17:31:17,17:31:19,2.854827821126333,0.0015860154561812962,0.4479010576443827
17:31:19,17:31:21,1.9728688851665404,0.0010960382695369669,-0.4409794679798963
17:31:21,17:31:23,2.471098731632859,0.0013728326286849219,0.24911492323315942
17:31:23,17:31:25,0.32118711961775515,0.00017843728867653064,-1.074955806007552
17:31:25,17:31:27,1.9416234853117718,0.0010786797140620954,0.8102181828470083
17:31:27,17:31:29,1.4642261757098765,0.0008134589865054869,-0.23869865480094765
17:31:29,17:31:31,0.9005281802218413,0.0005002934334565785,-0.28184899774401756
17:31:31,17:31:33,1.0914510317927348,0.0006063616843292971,0.09546142578544675
17:31:33,17:31:35,0.8547078195024453,0.00047483767750135854,-0.11837160614514475
17:31:35,17:31:37,1.209536586937932,0.0006719647705210733,0.17741438371774332
17:31:37,17:31:39,3.5131580390412505,0.001951754466134028,1.1518107260516592
17:31:39,17:31:41,2.1494944380466947,0.0011941635766926082,-0.6818318004972779
17:31:41,17:31:43,1.1693015706893355,0.0006496119837162975,-0.4900964336786796
17:31:43,17:31:45,2.2637731181102536,0.0012576517322834741,0.5472357737104591
17:31:45,17:31:47,1.2309956003612508,0.0006838864446451394,-0.5163887588745014
17:31:47,17:31:49,2.329082567589625,0.001293934759772014,0.5490434836141872
17:31:49,17:31:51,1.5816655318240322,0.0008787030732355735,-0.37370851788279646
17:31:51,17:31:53,0.9791228439240328,0.0005439571355133516,-0.3012713439499997
17:31:53,17:31:55,2.333012310142685,0.0012961179500792694,0.6769447331093261
17:31:55,17:31:57,0.6527880890270781,0.00036266004945948783,-0.8401121105578034
17:31:57,17:31:59,2.0866390205169445,0.0011592439002871915,0.7169254657449332
17:31:59,17:32:01,5.220576050810625,0.002900320028228125,1.5669685151468404
17:32:01,17:32:03,2.6952759194177474,0.0014973755107876375,-1.262650065696439
17:32:03,17:32:05,3.8617503338509835,0.0021454168521394352,0.5832372072166181
17:32:05,17:32:07,2.332005736592789,0.0012955587425515496,-0.7648722986290972
17:32:07,17:32:09,3.1274229977751364,0.0017374572209861868,0.3977086305911737
17:32:09,17:32:11,3.1216500858655083,0.0017342500477030601,-0.002886455954814071
17:32:11,17:32:13,1.8232295647056747,0.0010129053137253748,-0.6492102605799168
17:32:13,17:32:15,1.560362423307934,0.0008668680129488523,-0.1314335706988703
17:32:15,17:32:17,1.4859614587489771,0.0008255341437494317,-0.037200482279478475
17:32:17,17:32:19,2.4219116416047703,0.0013455064675582057,0.4679750914278966
17:32:19,17:32:21,4.587926099377573,0.002548847832987541,1.0830072288864014
17:32:21,17:32:23,4.660020416400892,0.0025889002313338287,0.036047158511659294
17:32:23,17:32:25,6.864169473151506,0.0038134274850841698,1.102074528375307
17:32:25,17:32:27,6.007848427906252,0.0033376935710590287,-0.42816052262262705
17:32:27,17:32:29,3.2543961518453077,0.001807997862136282,-1.376726138030472
17:32:29,17:32:31,2.2829370463752774,0.0012682983590973764,-0.48572955273501517
17:32:31,17:32:33,2.3451548712356294,0.0013028638173531275,0.031108912430175995
17:32:33,17:32:35,1.5457342366487716,0.0008587412425826509,-0.3997103172934289
17:32:35,17:32:37,0.9476929963945584,0.000526496109108088,-0.2990206201271066
17:32:37,17:32:39,1.0725734196921988,0.0005958741220512215,0.06244021164882019
17:32:39,17:32:41,0.6542928580128091,0.0003634960322293384,-0.20914028083969483
17:32:41,17:32:43,0.6585467471529437,0.0003658593039738576,0.0021269445700672907
17:32:43,17:32:45,0.30534788225553217,0.00016963771236418453,-0.17659943244870577
17:32:45,17:32:47,1.1136613619055034,0.0006187007566141685,0.40415673982498557
17:32:47,17:32:49,1.2007323801171963,0.0006670735445095535,0.04353550910584647
17:32:49,17:32:51,1.6078491770154446,0.0008932495427863581,0.20355839844912416
17:32:51,17:32:53,0.35913088948173033,0.0001995171608231835,-0.6243591437668572
17:32:53,17:32:55,0.12397653526793462,6.887585292663035e-05,-0.11757717710689786
17:32:55,17:32:57,0.7854316315263726,0.00043635090640354034,0.330727548129219
17:32:57,17:32:59,1.2170549565181394,0.0006761416425100775,0.2158116624958834
17:32:59,17:33:01,0.8421709763921391,0.0004678727646622995,-0.18744199006300016
17:33:01,17:33:03,0.6781942392599215,0.00037677457736662307,-0.0819883685661088
17:33:03,17:33:05,1.6905619402148224,0.0009392010778971235,0.5061838504774505
17:33:05,17:33:07,2.0573688743586818,0.0011429827079770453,0.18340346707192967
17:33:07,17:33:09,1.3206065645771095,0.0007336703136539497,-0.36838115489078616
17:33:09,17:33:11,1.137167387944519,0.0006317596599691773,-0.09171958831629523
17:33:11,17:33:13,1.098181549878294,0.0006101008610434967,-0.019492919033112455
17:33:13,17:33:15,0.6179988392426753,0.00034333268846815294,-0.2400913553178094
17:33:15,17:33:17,1.3065633546022928,0.0007258685303346071,0.34428225767980875
17:33:17,17:33:19,2.41804765997752,0.001343359811098622,0.5557421526876135
17:33:19,17:33:21,1.5606523727424606,0.0008670290959680337,-0.4286976436175296
17:33:21,17:33:23,1.9002935552432385,0.0010557186418017992,0.16982059125038895
17:33:23,17:33:25,1.1581519787120391,0.0006434177659511329,-0.3710707882655997
17:33:25,17:33:27,0.9812908137038496,0.0005451615631688054,-0.08843058250409475
17:33:27,17:33:29,0.9973354719941084,0.0005540752622189491,0.008022329145129403
17:33:29,17:33:31,3.953992636786358,0.002196662575992421,1.4783285823961247
17:33:31,17:33:33,5.505004877875775,0.0030583360432643197,0.7755061205447087
17:33:33,17:33:35,3.739969107490965,0.002077760615272758,-0.8825178851924051
17:33:35,17:33:37,2.524035859861489,0.001402242144367494,-0.6079666238147379
17:33:37,17:33:39,4.329345313935645,0.002405191841075358,0.9026547270370777
17:33:39,17:33:41,3.4705793097056143,0.0019280996165031191,-0.4293830021150151
17:33:41,17:33:43,3.5276429009380053,0.001959801611632225,0.028531795616195454
17:33:43,17:33:45,2.8109758452581928,0.0015616532473656628,-0.35833352783990624
17:33:45,17:33:47,1.7490909049825627,0.000971717169434757,-0.530942470137815
17:33:47,17:33:49,2.3360308469513416,0.0012977949149729675,0.2934699709843894
